ID_Credit;Customer_ID;LoanDate;B_M;City;age;Time_experience;Activity;BankingExp;OtherIncome;SectBalance;Exp;Income;Delincuency_Hist;score_1;score_2;score_3;score_4;Cupo_solicitado;Cupo_aprobado;Canal_cobranza;Resultado_cobranza
2716;1065943;2016-08-15 00:00:00;0;NEW YORK;47;20;Empleado;N;S;5100;1298;2000;4;595;667;581;605;12788;12361;Ninguno;No aplica
2717;1051497;2021-01-27 00:00:00;1;545454;47;20;Empleado;S;S;4000;1310;2400;3;531;613;739;665;29983;24547;Correo;No contactado
2718;1089509;2016-04-28 00:00:00;0;NEW YORK;32;20;independiente;S;S;5000;360;1200;3;744;660;673;765;29034;26157;Ninguno;No aplica
2719;1025657;2020-12-30 00:00:00;0;ATLANTHIC SOUTH;67;15;Empleado;S;S;6250;820;1500;0;670;680;711;683;7711;5654;Ninguno;No aplica
2720;1013703;2020-09-29 00:00:00;1;NEW YORK;59;42;Empleado;N;S;2500;300;900;4;506;564;638;657;16280;11084;SMS;Pago parcial
2721;1084170;2018-01-01 00:00:00;1;545454;27;7;Pensionado;S;S;12250;698;1323;2;598;553;838;722;23052;12775;Call center;Promesa de pago
2722;1081157;2017-07-17 00:00:00;1;NEW ENGALND;41;20;Pensionado;S;N;10500;400;1100;0;475;539;608;844;21531;20195;Correo;No contactado
2723;1025952;2019-08-02 00:00:00;1;NEW YORK;56;20;Empleado;S;S;18750;740;1900;0;447;608;772;746;27804;24789;SMS;Pago parcial
2724;1069261;2019-05-09 00:00:00;1;NEW YORK;44;22;independiente;N;N;5000;180;950;2;574;659;646;773;17089;9981;Call center;Promesa de pago
2725;1096071;2016-04-26 00:00:00;0;ATLANTHIC SOUTH;51;20;independiente;S;S;3125;651;1800;0;798;750;534;602;15142;11449;Ninguno;No aplica
2726;1087751;2019-02-16 00:00:00;0;545454;30;20;independiente;S;S;12500;503,832;1482;0;700;605;684;762;21749;16174;Ninguno;No aplica
2727;1096238;2016-07-21 00:00:00;0;545454;39;18;Empleado;S;S;19000;495;3000;3;751;757;672;879;20587;16728;Ninguno;No aplica
2728;1038414;2016-03-16 00:00:00;1;NEW YORK;66;20;Pensionado;S;S;5950;335;1200;3;567;561;576;649;14866;14466;Correo;No contactado
2729;1090692;2017-07-12 00:00:00;0;ATLANTHIC SOUTH;54;20;Pensionado;S;S;16000;1912;3270;1;663;716;585;564;9531;7528;Ninguno;No aplica
2730;1015174;2020-12-29 00:00:00;0;NEW ENGALND;52;30;Pensionado;N;S;4000;830;1700;0;676;626;648;686;17686;13620;Ninguno;No aplica
2731;1004514;2017-05-17 00:00:00;0;CHICAGO;41;15;independiente;S;S;7200;700;1200;4;762;689;674;749;10330;5425;Ninguno;No aplica
2732;1090072;2018-08-15 00:00:00;1;NEW YORK;45;28;Pensionado;S;S;7875;460;830;0;584;599;477;712;10510;5586;SMS;Pago parcial
2733;1034230;2016-01-16 00:00:00;1;NEW YORK;20;12.5;independiente;S;S;5000;700;1700;4;528;491;724;625;13964;8290;Correo;No contactado
2734;1087713;2019-06-24 00:00:00;1;NEW YORK;32;13;Pensionado;N;S;12500;710;1550;1;456;616;615;710;11493;5933;Call center;Promesa de pago
2735;1099906;2020-03-26 00:00:00;0;545454;27;10;Pensionado;S;S;19000;300;2000;0;799;761;557;724;15759;13737;Ninguno;No aplica
2736;1007309;2019-05-04 00:00:00;0;NEW YORK;62;40;Pensionado;S;S;13890;1280;2586;4;673;670;716;633;10439;8995;Ninguno;No aplica
2737;1011028;2017-07-28 00:00:00;0;NEW YORK;26;5;independiente;S;S;7500;420;700;0;683;762;648;725;19473;11061;Ninguno;No aplica
2738;1094174;2017-07-31 00:00:00;1;NEW ENGALND;52;20;independiente;S;S;2500;600;2500;3;517;569;735;825;14765;13555;SMS;Pago parcial
2739;1037540;2019-10-22 00:00:00;0;NEW ENGALND;20;2;Empleado;N;S;10000;300;1300;3;778;731;681;692;18279;10554;Ninguno;No aplica
2740;1080508;2019-10-11 00:00:00;1;CHICAGO;49;15;Empleado;N;N;11250;700;1800;3;543;447;650;717;11511;7489;SMS;Pago parcial
2741;1015340;2019-08-26 00:00:00;0;ATLANTHIC SOUTH;64;15;independiente;S;S;8750;900;2900;0;721;825;639;745;16483;10293;Ninguno;No aplica
2742;1004254;2017-08-04 00:00:00;1;ATLANTHIC SOUTH;35;21;Pensionado;S;S;2500;550;1250;0;523;670;684;643;28888;19822;SMS;Pago parcial
2743;1026710;2020-03-15 00:00:00;0;ATLANTHIC SOUTH;52;20;Empleado;N;N;12500;1008;2128,896;0;702;663;621;584;22630;14197;Ninguno;No aplica
2744;1085479;2021-05-06 00:00:00;0;NEW YORK;36;21;Empleado;S;S;10000;280;1500;2;728;562;590;646;25223;18778;Ninguno;No aplica
2745;1018574;2021-04-26 00:00:00;0;ATLANTHIC SOUTH;28;33.33333333;Empleado;S;S;4000;250;1800;0;574;697;693;626;29935;21065;Ninguno;No aplica
2746;1067700;2020-06-22 00:00:00;0;NEW YORK;29;5;independiente;N;S;7500;300;800;1;685;593;640;598;7376;7326;Ninguno;No aplica
2747;1024021;2019-05-04 00:00:00;0;NEW YORK;57;43.33333333;Pensionado;S;S;5000;320;900;2;712;707;652;835;24393;12879;Ninguno;No aplica
2748;1072732;2017-07-05 00:00:00;1;ATLANTHIC SOUTH;47;26;Empleado;S;S;6250;300;1200;0;442;605;726;915;16824;9608;Call center;Promesa de pago
2749;1005354;2016-11-02 00:00:00;0;CHICAGO;30;0.416666667;Empleado;S;S;5950;480;900;0;719;624;642;638;23211;12219;Ninguno;No aplica
2750;1006291;2020-07-10 00:00:00;0;CHICAGO;51;20;Pensionado;S;S;12500;550;1200;4;690;747;651;678;11979;9738;Ninguno;No aplica
2751;1075929;2017-02-24 00:00:00;0;ATLANTHIC SOUTH;25;68.33333333;Pensionado;S;S;4505;1100;1713,333;3;788;728;608;653;14832;7820;Ninguno;No aplica
2752;1066641;2021-04-09 00:00:00;0;545454;51;20.16666667;Pensionado;S;S;7500;300;940;3;779;739;680;770;17504;16073;Ninguno;No aplica
2753;1093626;2018-04-15 00:00:00;1;CHICAGO;48;10;independiente;S;N;2875;591,666;1328,333;3;477;581;674;838;29953;22644;Whatsapp;Sin gestión
2754;1055235;2021-02-12 00:00:00;0;545454;59;10;independiente;N;S;8750;400;1100;0;692;595;713;510;25669;19598;Ninguno;No aplica
2755;1066529;2018-01-18 00:00:00;0;NEW YORK;29;5;Pensionado;S;S;9625;420;2100;2;696;739;609;713;11910;9299;Ninguno;No aplica
2756;1067685;2020-03-02 00:00:00;1;545454;38;6;Empleado;S;S;18000;450;1400;0;477;564;618;602;29945;17530;SMS;Pago parcial
2757;1020805;2020-01-02 00:00:00;1;NEW YORK;30;10;independiente;N;N;10000;350;750;3;510;497;705;878;19089;11431;Call center;Promesa de pago
2758;1022783;2017-12-21 00:00:00;1;NEW YORK;43;23;Pensionado;S;S;6800;1068;1390;2;462;661;668;760;7196;4745;Correo;No contactado
2759;1016842;2016-04-12 00:00:00;1;ATLANTHIC SOUTH;66;25;Pensionado;N;N;3600;300;800;0;443;706;587;646;25131;20023;Correo;No contactado
2760;1058827;2018-01-06 00:00:00;1;ATLANTHIC SOUTH;35;10;Pensionado;S;S;3500;730;1625;0;531;578;741;698;10978;6642;Call center;Promesa de pago
2761;1086518;2016-11-09 00:00:00;0;NEW YORK;42;20;independiente;N;S;6250;300;900;0;731;810;531;644;26991;15065;Ninguno;No aplica
2762;1047413;2021-02-12 00:00:00;1;545454;25;5.25;Pensionado;S;S;18000;350;2500;0;460;585;705;767;22153;21822;Whatsapp;Sin gestión
2763;1020445;2017-02-22 00:00:00;1;NEW ENGALND;44;10;Pensionado;S;N;12650;320;940;1;545;557;561;814;5780;2954;Call center;Promesa de pago
2764;1021372;2018-06-27 00:00:00;1;CHICAGO;56;6.666666667;independiente;S;N;8750;549,999;1266,666;0;468;542;782;617;14908;13437;Correo;No contactado
2765;1033377;2017-11-14 00:00:00;0;CHICAGO;76;10;Empleado;S;S;6250;988;1200;3;713;778;542;835;11303;10105;Ninguno;No aplica
2766;1015207;2017-11-28 00:00:00;0;ATLANTHIC SOUTH;30;5;Empleado;S;N;7500;500;2000;0;741;633;731;815;19686;12768;Ninguno;No aplica
2767;1077981;2019-05-13 00:00:00;1;NEW YORK;48;10;Pensionado;N;N;5625;400;700;0;498;624;644;641;8983;5101;Correo;No contactado
2768;1088404;2018-04-23 00:00:00;1;CHICAGO;28;5;Pensionado;N;S;15380;2649,48;2882,18;0;523;546;624;727;14503;8308;SMS;Pago parcial
2769;1045117;2018-05-14 00:00:00;1;NEW YORK;29;12;Empleado;S;N;11875;350;900;0;474;552;663;874;21905;18591;Whatsapp;Sin gestión
2770;1076750;2020-12-24 00:00:00;1;545454;31;13;Pensionado;S;S;8875;430;957;3;490;642;694;831;18070;14843;Call center;Promesa de pago
2771;1095997;2018-10-25 00:00:00;0;ATLANTHIC SOUTH;37;10;Pensionado;N;S;9600;310;1150;0;690;657;587;640;28953;25808;Ninguno;No aplica
2772;1075453;2018-02-03 00:00:00;0;NEW YORK;43;15;Empleado;S;S;10000;550;2000;0;663;656;593;743;17232;16693;Ninguno;No aplica
2773;1020660;2019-12-29 00:00:00;1;545454;54;20;Empleado;S;S;18750;1112;4400;0;491;648;695;990;27168;22983;Correo;No contactado
2774;1027927;2021-03-24 00:00:00;1;ATLANTHIC SOUTH;59;35;Pensionado;S;S;18750;1071;1900;4;423;676;530;729;9583;5538;Correo;No contactado
2775;1058502;2020-08-18 00:00:00;0;NEW YORK;50;38;independiente;S;S;5400;950;1280;0;675;719;609;613;10946;6805;Ninguno;No aplica
2776;1000845;2018-06-11 00:00:00;1;NEW YORK;31;0;Empleado;S;N;3750;460;1100;0;486;541;863;736;26325;24248;Correo;No contactado
2777;1044891;2017-11-26 00:00:00;0;NEW YORK;40;0;Empleado;S;S;3750;500;1200;3;687;649;582;692;27651;16719;Ninguno;No aplica
2778;1014352;2017-07-29 00:00:00;1;NEW YORK;32;0;Pensionado;S;S;7000;700;1100;0;488;585;730;673;21377;11464;Call center;Promesa de pago
2779;1029764;2016-09-07 00:00:00;1;NEW ENGALND;61;0;independiente;S;N;6250;749;2033;2;497;599;609;760;12128;10329;Call center;Promesa de pago
2780;1041429;2017-06-28 00:00:00;0;545454;20;0;independiente;N;S;9375;180;1100;0;724;621;686;557;16889;11844;Ninguno;No aplica
2781;1068317;2018-04-22 00:00:00;0;NEW ENGALND;59;0;Empleado;S;N;9000;1667,45;1705,25;2;744;723;696;610;17275;16584;Ninguno;No aplica
2782;1067303;2018-03-13 00:00:00;1;ATLANTHIC SOUTH;52;0;independiente;S;S;7500;360;1600;4;468;585;729;788;7461;6156;Whatsapp;Sin gestión
2783;1098647;2019-02-22 00:00:00;1;NEW YORK;30;0;independiente;N;S;10800;220;800;1;440;477;636;562;19291;10518;SMS;Pago parcial
2784;1010996;2019-10-21 00:00:00;0;ATLANTHIC SOUTH;39;0;Pensionado;S;S;10500;1600;2200;4;648;624;789;751;19036;18540;Ninguno;No aplica
2785;1073780;2019-06-14 00:00:00;1;ATLANTHIC SOUTH;37;0;independiente;N;S;13500;385;1000;4;476;550;609;539;16435;10342;SMS;Pago parcial
2786;1085147;2018-11-04 00:00:00;0;NEW YORK;55;0;independiente;S;S;7500;180;600;0;682;676;666;514;5685;3801;Ninguno;No aplica
2787;1010406;2015-10-19 00:00:00;1;NEW ENGALND;45;0;Pensionado;S;N;6400;300;1000;0;462;693;667;675;23544;16507;SMS;Pago parcial
2788;1003663;2018-01-26 00:00:00;0;ATLANTHIC SOUTH;21;0;independiente;N;N;13500;200;1400;2;635;694;571;696;28415;14935;Ninguno;No aplica
2789;1060288;2017-02-01 00:00:00;0;ATLANTHIC SOUTH;52;0;Empleado;N;S;4500;255;1350;1;677;630;630;789;17258;12913;Ninguno;No aplica
2790;1035515;2018-08-31 00:00:00;0;NEW YORK;28;0;Pensionado;S;S;4000;156;340;2;709;693;661;675;26725;15010;Ninguno;No aplica
2791;1062432;2015-02-04 00:00:00;1;ATLANTHIC SOUTH;34;0;Pensionado;S;S;13500;560;1150;0;530;559;620;698;20990;14703;Correo;No contactado
2792;1086293;2017-07-31 00:00:00;1;CHICAGO;24;0;Empleado;N;N;9000;315;700;0;472;599;821;772;21422;14467;SMS;Pago parcial
2793;1099189;2020-04-16 00:00:00;0;ATLANTHIC SOUTH;64;0;Empleado;S;N;9000;550;1800;3;679;715;591;592;15736;13949;Ninguno;No aplica
2794;1006542;2016-10-19 00:00:00;1;545454;39;0;Pensionado;S;N;8750;775;1800;2;454;653;733;733;9875;8903;Correo;No contactado
2795;1080971;2019-12-24 00:00:00;1;NEW YORK;38;0;Empleado;S;N;6000;450;550;0;498;579;710;612;22640;13057;Whatsapp;Sin gestión
2796;1089874;2016-11-05 00:00:00;1;NEW ENGALND;57;0;independiente;N;S;3300;550;1300;1;458;678;649;727;16182;11057;Correo;No contactado
2797;1043193;2020-02-14 00:00:00;1;545454;41;0;Pensionado;N;S;5250;1633;2750;4;529;634;589;708;29081;19969;Whatsapp;Sin gestión
2798;1036835;2017-08-16 00:00:00;1;NEW YORK;36;0;independiente;N;S;10156;1248,792;2158,983;1;411;538;596;648;7196;4143;Whatsapp;Sin gestión
2799;1078127;2016-05-20 00:00:00;1;ATLANTHIC SOUTH;30;0;independiente;N;S;9600;350;1600;2;482;713;614;735;12165;10939;SMS;Pago parcial
2800;1090085;2018-06-07 00:00:00;0;NEW ENGALND;36;0;Empleado;N;N;12800;800;2300;3;715;700;525;684;20997;17923;Ninguno;No aplica
2801;1099486;2015-01-29 00:00:00;1;545454;50;0;Pensionado;S;S;1870;800;1100;0;509;530;580;826;19215;11437;SMS;Pago parcial
2802;1080844;2018-04-07 00:00:00;1;545454;43;0;Empleado;S;S;12000;500;1800;0;635;679;546;575;5301;3622;Correo;No contactado
2803;1000031;2018-09-17 00:00:00;0;NEW ENGALND;51;0;independiente;S;N;11900;400;1500;4;717;805;744;663;28911;15985;Ninguno;No aplica
2804;1005623;2019-03-16 00:00:00;0;ATLANTHIC SOUTH;42;0;Empleado;N;S;4800;650;2925;1;650;678;693;602;27765;22604;Ninguno;No aplica
2805;1054850;2017-08-31 00:00:00;1;NEW YORK;37;0;Pensionado;S;S;7500;270;1500;0;495;550;705;798;22030;12352;Call center;Promesa de pago
2806;1036011;2015-09-16 00:00:00;0;NEW YORK;70;0;Pensionado;S;N;6500;230;800;3;611;670;691;738;19571;19433;Ninguno;No aplica
2807;1018123;2019-09-24 00:00:00;1;NEW ENGALND;28;0;independiente;S;S;6000;761;1200;3;496;623;662;766;14951;13311;SMS;Pago parcial
2808;1025286;2019-05-12 00:00:00;1;545454;31;0;Pensionado;N;S;8750;1000;1500;2;458;657;752;657;25714;17874;SMS;Pago parcial
2809;1005689;2019-05-01 00:00:00;0;CHICAGO;23;0;independiente;N;S;7600;700;1300;1;746;714;607;750;15773;12449;Ninguno;No aplica
2810;1052141;2016-08-19 00:00:00;1;ATLANTHIC SOUTH;39;0;Pensionado;N;S;8750;500;1100;2;473;586;657;582;28387;27129;Call center;Promesa de pago
2811;1018990;2018-01-03 00:00:00;0;NEW YORK;20;0;Pensionado;S;S;5400;280;650;0;694;770;702;514;21140;16427;Ninguno;No aplica
2812;1099597;2019-11-14 00:00:00;0;ATLANTHIC SOUTH;29;0;Pensionado;S;S;4800;350;1350;3;668;661;558;555;24921;14635;Ninguno;No aplica
2813;1061066;2017-02-13 00:00:00;1;ATLANTHIC SOUTH;56;0;Empleado;S;S;2500;320;900;2;587;642;867;717;18057;12448;Call center;Promesa de pago
2814;1092001;2020-04-23 00:00:00;1;NEW YORK;51;0;independiente;S;S;3500;935;1617;0;484;563;652;781;17500;16128;SMS;Pago parcial
2815;1093456;2015-05-17 00:00:00;0;545454;22;0;Pensionado;S;S;10250;887;2726,888;0;792;706;660;402;25942;21327;Ninguno;No aplica
2816;1017328;2020-05-15 00:00:00;0;NEW YORK;46;0;Pensionado;S;N;2500;600;1450;0;741;673;738;789;27963;23080;Ninguno;No aplica
2817;1020738;2015-03-22 00:00:00;1;NEW ENGALND;57;0;Pensionado;S;S;8000;190;1300;0;524;577;714;732;29858;27870;Call center;Promesa de pago
2818;1057984;2015-07-26 00:00:00;1;NEW ENGALND;63;0;Pensionado;S;N;6600;400;1200;0;518;557;653;579;20921;19812;Correo;No contactado
2819;1027692;2015-04-04 00:00:00;1;NEW YORK;63;0;independiente;N;S;6800;600;800;0;520;661;659;729;16870;16193;Whatsapp;Sin gestión
2820;1004664;2017-10-14 00:00:00;0;CHICAGO;39;0;Empleado;S;S;5000;350;500;0;604;636;545;768;9082;4972;Ninguno;No aplica
2821;1005991;2015-10-08 00:00:00;0;NEW YORK;35;0;Empleado;S;S;2125;190;700;1;686;636;611;724;18718;14451;Ninguno;No aplica
2822;1023692;2019-02-26 00:00:00;0;ATLANTHIC SOUTH;41;0;Pensionado;N;S;11500;800;1500;0;742;807;686;769;25567;22250;Ninguno;No aplica
2823;1045522;2017-10-25 00:00:00;0;NEW ENGALND;56;0;Pensionado;S;S;9000;300;600;3;698;739;681;547;15517;13631;Ninguno;No aplica
2824;1053330;2017-11-10 00:00:00;0;NEW YORK;25;0;independiente;S;S;12600;500;1100;3;630;537;735;633;8754;7033;Ninguno;No aplica
2825;1059176;2016-07-01 00:00:00;1;ATLANTHIC SOUTH;54;0;independiente;N;N;12000;400;1300;1;497;546;642;637;6724;3923;Whatsapp;Sin gestión
2826;1097116;2015-01-25 00:00:00;1;NEW YORK;69;0;Empleado;N;S;5000;205,667;600;0;585;471;553;875;6376;5730;SMS;Pago parcial
2827;1073357;2016-01-10 00:00:00;1;NEW ENGALND;64;0;Pensionado;S;S;6400;250;900;0;562;523;724;778;13706;11788;SMS;Pago parcial
2828;1023073;2017-03-27 00:00:00;0;CHICAGO;53;0;Pensionado;S;S;4375;1000;1500;1;697;492;751;926;13894;7545;Ninguno;No aplica
2829;1099113;2018-06-23 00:00:00;0;NEW ENGALND;27;0;independiente;S;N;11900;400;1600;0;748;672;713;628;23037;16861;Ninguno;No aplica
2830;1087169;2015-02-25 00:00:00;1;NEW YORK;61;0;Empleado;S;S;6300;800;1183;2;482;511;639;655;23450;13765;Correo;No contactado
2831;1007755;2015-01-26 00:00:00;1;NEW YORK;69;0;independiente;S;N;3900;130;600;0;415;584;723;707;21406;14315;Call center;Promesa de pago
2832;1036854;2018-02-18 00:00:00;0;NEW YORK;54;0;Pensionado;S;N;3345;450;1000;0;654;582;890;794;23844;12138;Ninguno;No aplica
2833;1081410;2020-04-05 00:00:00;0;CHICAGO;39;0;Pensionado;S;S;1400;450;700;4;778;685;658;637;10926;7650;Ninguno;No aplica
2834;1077996;2015-03-12 00:00:00;1;NEW YORK;30;0;Pensionado;S;S;5600;1531;2000;0;486;555;558;731;11251;8719;SMS;Pago parcial
2835;1011239;2016-09-09 00:00:00;1;NEW YORK;74;0;Empleado;S;S;9000;450;950;2;488;670;609;729;14496;11739;Whatsapp;Sin gestión
2836;1046779;2020-04-01 00:00:00;0;545454;54;0;independiente;S;S;10000;665;1450;0;685;765;694;674;28679;23854;Ninguno;No aplica
2837;1085325;2017-05-17 00:00:00;1;NEW YORK;65;0;independiente;S;S;2125;200;500;0;595;627;538;661;8300;7621;Correo;No contactado
2838;1096124;2017-04-20 00:00:00;0;545454;56;0;Pensionado;S;S;5250;990;2100;4;781;660;662;658;27663;16812;Ninguno;No aplica
2839;1040547;2015-02-03 00:00:00;1;NEW YORK;63;0;Pensionado;S;S;8500;250;700;2;611;699;677;704;13553;7593;Correo;No contactado
2840;1032879;2016-04-11 00:00:00;1;NEW YORK;54;0;Pensionado;S;S;5000;269;600;2;492;487;757;719;28737;26604;Call center;Promesa de pago
2841;1093698;2019-02-10 00:00:00;1;CHICAGO;44;0;Pensionado;S;S;9125;550;1100;2;515;496;742;805;8727;5047;SMS;Pago parcial
2842;1014699;2017-09-28 00:00:00;0;NEW YORK;33;0;Empleado;S;S;7600;385,417;1118,667;4;624;675;711;828;27656;27307;Ninguno;No aplica
2843;1028469;2019-08-21 00:00:00;0;NEW YORK;36;0;independiente;S;S;3781;308,333;877,333;0;774;815;499;594;27379;25223;Ninguno;No aplica
2844;1094563;2017-10-02 00:00:00;0;NEW YORK;37;0;independiente;S;S;12250;250;1000;2;642;668;714;635;21898;16433;Ninguno;No aplica
2845;1045818;2017-06-21 00:00:00;1;NEW YORK;44;0;Empleado;S;N;7600;300;800;3;511;569;699;646;21832;21629;SMS;Pago parcial
2846;1061760;2019-12-06 00:00:00;1;NEW YORK;53;0;independiente;S;N;6250;460;800;0;445;493;668;737;11019;6046;Correo;No contactado
2847;1089701;2015-05-31 00:00:00;0;NEW ENGALND;62;0;independiente;S;S;7500;500;1500;4;671;737;529;622;20463;13332;Ninguno;No aplica
2848;1024534;2016-10-26 00:00:00;1;ATLANTHIC SOUTH;57;0;Pensionado;S;S;12375;837;1765;3;458;637;596;742;26727;21892;Whatsapp;Sin gestión
2849;1019497;2020-03-26 00:00:00;1;NEW ENGALND;43;0;Empleado;S;N;10000;220;1100;0;470;627;568;819;15047;10157;SMS;Pago parcial
2850;1095636;2015-11-22 00:00:00;1;NEW YORK;69;0;Pensionado;S;N;10800;390;950;2;473;542;509;493;29417;28363;Whatsapp;Sin gestión
2851;1026454;2015-07-17 00:00:00;1;NEW YORK;41;0;independiente;S;S;4000;400;870;0;473;538;650;764;16754;8927;Correo;No contactado
2852;1012168;2017-11-24 00:00:00;1;NEW ENGALND;26;0;Pensionado;S;S;9500;417;1100;1;542;502;594;679;7520;5826;SMS;Pago parcial
2853;1027477;2015-12-21 00:00:00;1;NEW YORK;33;0;Empleado;S;N;4000;445;917;0;445;585;834;761;8081;6428;Whatsapp;Sin gestión
2854;1061529;2019-05-30 00:00:00;1;NEW YORK;40;0;Pensionado;N;N;8000;350;870;3;511;515;638;639;6428;5312;Correo;No contactado
2855;1044554;2020-02-08 00:00:00;1;ATLANTHIC SOUTH;29;0;Pensionado;S;S;7500;1200;2000;3;561;509;741;828;8967;5630;Whatsapp;Sin gestión
2856;1065306;2016-12-30 00:00:00;0;545454;37;17;Pensionado;S;N;13500;3500;2400;2;674;655;540;752;11445;7809;Ninguno;No aplica
2857;1032223;2016-05-05 00:00:00;0;ATLANTHIC SOUTH;60;0;independiente;S;S;8000;475;1833,949;0;664;651;613;721;19566;18037;Ninguno;No aplica
2858;1026339;2019-07-12 00:00:00;1;NEW YORK;38;0;independiente;S;S;7500;250;900;0;488;548;657;791;19042;11377;SMS;Pago parcial
2859;1037556;2019-05-05 00:00:00;1;NEW YORK;57;0;independiente;S;N;10800;450;1000;3;559;608;586;653;16329;14915;Call center;Promesa de pago
2860;1021737;2017-10-18 00:00:00;1;NEW YORK;48;20;Empleado;S;S;12500;11800;22800;2;510;585;620;664;7159;5594;Whatsapp;Sin gestión
2861;1021716;2017-12-06 00:00:00;1;NEW YORK;65;0;independiente;S;S;7000;205;500;2;473;563;635;788;10132;8927;Call center;Promesa de pago
2862;1074043;2019-07-02 00:00:00;1;NEW YORK;37;0;independiente;N;S;7200;280;750;0;524;591;634;651;23931;20504;SMS;Pago parcial
2863;1058284;2018-02-18 00:00:00;1;CHICAGO;31;0;Empleado;N;N;12250;1300;2100;0;445;521;780;850;24363;14709;Call center;Promesa de pago
2864;1016536;2017-04-01 00:00:00;1;CHICAGO;43;0;Pensionado;N;N;11250;450;1200;1;534;586;676;691;19933;15636;Correo;No contactado
2865;1061749;2017-09-29 00:00:00;1;545454;21;10;independiente;N;N;12500;3500;19200;4;520;589;684;765;15473;14450;Call center;Promesa de pago
2866;1047747;2018-11-23 00:00:00;0;NEW ENGALND;69;20;Empleado;S;N;12500;9600;20200;2;685;590;688;859;24033;17209;Ninguno;No aplica
2867;1024909;2017-08-11 00:00:00;1;CHICAGO;52;0;independiente;N;S;1000;700;1400;3;458;640;693;656;29889;29390;Whatsapp;Sin gestión
2868;1053562;2015-08-23 00:00:00;0;CHICAGO;28;0;Empleado;S;N;15140;9030,167;9949,583;2;656;627;644;676;15805;11476;Ninguno;No aplica
2869;1033992;2019-09-23 00:00:00;1;545454;40;0;Empleado;S;N;11475;1200;2400;2;527;585;628;815;8083;4619;Whatsapp;Sin gestión
2870;1029968;2017-10-16 00:00:00;0;NEW YORK;26;0;independiente;N;S;12375;512;1384;0;761;750;662;756;22421;15576;Ninguno;No aplica
2871;1017554;2015-06-29 00:00:00;0;545454;61;0;Empleado;S;N;8000;500;1700;3;668;736;731;640;18944;18487;Ninguno;No aplica
2872;1076655;2016-06-16 00:00:00;0;ATLANTHIC SOUTH;35;0;Empleado;S;N;8250;1304,545;2250;0;723;682;729;623;24873;16413;Ninguno;No aplica
2873;1041848;2015-10-26 00:00:00;1;NEW YORK;37;0;Empleado;S;S;7600;230;690;0;396;558;633;699;12604;11773;Call center;Promesa de pago
2874;1031247;2017-07-29 00:00:00;1;ATLANTHIC SOUTH;30;9.166666667;Empleado;S;S;13800;4116;10800;0;471;637;704;850;28928;27210;Correo;No contactado
2875;1042113;2019-04-16 00:00:00;1;NEW YORK;29;0;Empleado;S;N;6400;460;950;0;498;620;636;695;20379;13758;SMS;Pago parcial
2876;1038256;2018-10-10 00:00:00;1;NEW ENGALND;24;0;Pensionado;N;S;8000;600;1800;4;455;543;652;727;24018;13009;Call center;Promesa de pago
2877;1041107;2016-01-08 00:00:00;0;NEW YORK;45;0;Empleado;S;S;8000;350;900;2;653;632;617;632;8983;7746;Ninguno;No aplica
2878;1020167;2015-02-04 00:00:00;0;545454;37;0;Empleado;S;S;5000;325;1100;4;667;556;637;733;6778;4445;Ninguno;No aplica
2879;1030274;2019-06-17 00:00:00;1;545454;43;0;Pensionado;S;S;10000;385;5300;4;515;589;744;734;29286;26107;Whatsapp;Sin gestión
2880;1092658;2016-01-16 00:00:00;1;NEW ENGALND;58;0;Pensionado;N;N;7000;170;1400;0;491;575;656;630;10110;7293;Whatsapp;Sin gestión
2881;1045456;2019-10-23 00:00:00;1;ATLANTHIC SOUTH;19;10;independiente;S;S;18000;1250;9000;1;388;648;659;633;26573;19734;Call center;Promesa de pago
2882;1055745;2017-08-03 00:00:00;0;ATLANTHIC SOUTH;48;23;independiente;S;S;12500;2100;6300;0;594;702;549;490;17087;15190;Ninguno;No aplica
2883;1018689;2019-06-26 00:00:00;0;CHICAGO;36;0;Empleado;N;N;11250;220;2000;2;670;760;628;595;28762;19880;Ninguno;No aplica
2884;1024836;2018-05-10 00:00:00;1;NEW YORK;54;0;Pensionado;N;S;6000;300;420;0;523;538;633;791;22508;16241;Call center;Promesa de pago
2885;1058673;2018-04-24 00:00:00;0;ATLANTHIC SOUTH;58;0;Pensionado;S;S;6000;550;1630;1;563;748;592;789;22081;15194;Ninguno;No aplica
